Date,Open,High,Low,Close,Adj Close,Volume
2017-08-11,5792.319824,5844.609863,5785.259766,5831.529785,5831.529785,1799780000
2017-08-14,5878.640137,5916.330078,5878.0,5908.169922,5908.169922,1702570000
2017-08-15,5917.290039,5919.75,5893.850098,5907.72998,5907.72998,1582560000
2017-08-16,5920.680176,5944.97998,5899.560059,5917.419922,5917.419922,1809070000
2017-08-17,5896.319824,5903.870117,5796.319824,5796.319824,5796.319824,2052940000
2017-08-18,5803.899902,5831.080078,5770.140137,5790.910156,5790.910156,1968470000
2017-08-21,5791.040039,5804.299805,5750.5,5786.540039,5786.540039,1582990000
2017-08-22,5817.290039,5879.0,5817.02002,5873.330078,5873.330078,1599760000
2017-08-23,5842.160156,5864.779785,5840.709961,5851.779785,5851.779785,1535320000
2017-08-24,5863.990234,5871.870117,5802.77002,5834.439941,5834.439941,1618660000
2017-08-25,5854.310059,5870.470215,5815.600098,5822.529785,5822.529785,1445590000
2017-08-28,5839.27002,5852.799805,5821.870117,5838.080078,5838.080078,1565110000
2017-08-29,5785.290039,5871.790039,5785.220215,5862.140137,5862.140137,1639810000
2017-08-30,5870.879883,5940.569824,5865.339844,5932.899902,5932.899902,1717060000
2017-08-31,5948.740234,5995.450195,5945.950195,5988.600098,5988.600098,1889500000
2017-09-01,6001.819824,6009.609863,5972.27002,5987.899902,5987.899902,1489120000
2017-09-05,5966.640137,5980.910156,5890.25,5932.72998,5932.72998,1889620000
2017-09-06,5949.540039,5964.379883,5909.919922,5951.129883,5951.129883,1902720000
2017-09-07,5960.439941,5980.149902,5943.890137,5964.310059,5964.310059,2000910000
2017-09-08,5957.189941,5958.810059,5907.959961,5913.370117,5913.370117,1786070000
2017-09-11,5962.350098,5990.870117,5960.870117,5980.529785,5980.529785,1819310000
2017-09-12,5998.75,6002.970215,5968.089844,5995.640137,5995.640137,1747620000
2017-09-13,5982.850098,6004.470215,5974.879883,6004.379883,6004.379883,1944630000
2017-09-14,5981.850098,5997.22998,5965.060059,5968.819824,5968.819824,1817840000
2017-09-15,5965.660156,6009.450195,5957.850098,5988.0,5988.0,2827910000
2017-09-18,5997.509766,6012.950195,5963.169922,5981.120117,5981.120117,1881900000
2017-09-19,5991.930176,5998.240234,5971.169922,5991.080078,5991.080078,1816080000
2017-09-20,5987.720215,5994.529785,5927.700195,5973.609863,5973.609863,2083580000
2017-09-21,5965.600098,5965.600098,5915.740234,5934.910156,5934.910156,1779600000
2017-09-22,5912.200195,5937.589844,5911.47998,5932.319824,5932.319824,1648690000
2017-09-25,5904.060059,5908.569824,5839.890137,5867.350098,5867.350098,2061150000
2017-09-26,5893.180176,5908.470215,5862.990234,5881.339844,5881.339844,1935990000
2017-09-27,5912.959961,5957.75,5900.350098,5937.790039,5937.790039,2068400000
2017-09-28,5920.649902,5939.220215,5908.620117,5933.069824,5933.069824,1882790000
2017-09-29,5941.779785,5980.220215,5930.819824,5979.299805,5979.299805,1970720000
2017-10-02,5988.959961,6005.200195,5955.830078,5981.919922,5981.919922,1984400000
2017-10-03,5986.850098,5999.189941,5976.649902,5995.060059,5995.060059,1972760000
2017-10-04,5983.310059,6009.810059,5976.120117,5998.839844,5998.839844,1941470000
2017-10-05,6018.27002,6059.209961,6014.77002,6057.140137,6057.140137,1888970000
2017-10-06,6037.439941,6064.669922,6037.02002,6064.569824,6064.569824,1752170000
2017-10-09,6071.959961,6078.810059,6051.330078,6058.529785,6058.529785,1494160000
2017-10-10,6078.27002,6084.140137,6036.720215,6063.52002,6063.52002,1802480000
2017-10-11,6062.72998,6082.25,6052.439941,6081.25,6081.25,1837860000
2017-10-12,6072.209961,6093.759766,6063.470215,6069.990234,6069.990234,2020330000
2017-10-13,6094.720215,6100.060059,6087.029785,6092.450195,6092.450195,1761700000
2017-10-16,6108.660156,6115.529785,6095.629883,6114.529785,6114.529785,1632240000
2017-10-17,6111.319824,6122.819824,6103.660156,6122.609863,6122.609863,1653160000
2017-10-18,6128.910156,6129.490234,6106.850098,6114.350098,6114.350098,1738060000
2017-10-19,6074.279785,6092.870117,6051.470215,6092.620117,6092.620117,1847020000
2017-10-20,6114.459961,6122.560059,6102.160156,6108.819824,6108.819824,1812220000
2017-10-23,6122.240234,6122.240234,6061.080078,6067.830078,6067.830078,1813080000
2017-10-24,6078.02002,6090.890137,6057.689941,6080.220215,6080.220215,1852610000
2017-10-25,6069.350098,6087.580078,6011.240234,6055.040039,6055.040039,2205790000
2017-10-26,6056.049805,6066.609863,6035.959961,6037.870117,6037.870117,2125640000
2017-10-27,6138.22998,6223.52002,6129.799805,6213.470215,6213.470215,2414520000
2017-10-30,6209.799805,6250.850098,6202.529785,6227.589844,6227.589844,2015920000
2017-10-31,6241.879883,6258.419922,6229.149902,6248.560059,6248.560059,2054220000
2017-11-01,6274.259766,6276.669922,6224.580078,6248.649902,6248.649902,2074230000
2017-11-02,6238.290039,6243.740234,6194.580078,6236.390137,6236.390137,2282300000
2017-11-03,6266.189941,6297.620117,6237.649902,6295.580078,6295.580078,2203880000
2017-11-06,6292.149902,6318.580078,6291.839844,6313.609863,6313.609863,2173120000
2017-11-07,6314.689941,6328.580078,6299.529785,6320.779785,6320.779785,2209280000
2017-11-08,6319.029785,6346.97998,6308.620117,6345.810059,6345.810059,2121340000
2017-11-09,6295.290039,6315.160156,6248.290039,6312.209961,6312.209961,2243500000
2017-11-10,6297.149902,6313.169922,6284.220215,6309.069824,6309.069824,1979120000
2017-11-13,6286.009766,6325.180176,6285.970215,6316.180176,6316.180176,1976460000
2017-11-14,6293.330078,6300.459961,6263.77002,6293.640137,6293.640137,1988230000
2017-11-15,6261.27002,6276.799805,6227.990234,6258.359863,6258.359863,1923730000
2017-11-16,6293.459961,6352.470215,6293.459961,6339.140137,6339.140137,2020380000
2017-11-17,6343.640137,6345.560059,6308.47998,6314.509766,6314.509766,2009220000
2017-11-20,6319.569824,6324.589844,6301.879883,6308.609863,6308.609863,1811750000
2017-11-21,6336.910156,6380.069824,6336.259766,6378.629883,6378.629883,1891960000
2017-11-22,6384.129883,6391.160156,6371.75,6386.120117,6386.120117,1589150000
2017-11-24,6393.330078,6410.77002,6389.399902,6409.290039,6409.290039,872110000
2017-11-27,6409.52002,6420.209961,6392.009766,6405.970215,6405.970215,1781550000
2017-11-28,6419.47998,6426.040039,6385.319824,6422.560059,6422.560059,2003840000
2017-11-29,6412.689941,6412.689941,6279.370117,6311.379883,6311.379883,2456990000
2017-11-30,6337.339844,6374.189941,6321.430176,6365.560059,6365.560059,2468530000
2017-12-01,6325.609863,6365.299805,6244.839844,6337.870117,6337.870117,2302140000
2017-12-04,6380.680176,6380.77002,6256.810059,6263.700195,6263.700195,2427170000
2017-12-05,6242.470215,6337.060059,6235.77002,6265.109863,6265.109863,2085760000
2017-12-06,6243.720215,6304.100098,6234.220215,6293.049805,6293.049805,1901770000
2017-12-07,6300.640137,6333.290039,6290.649902,6316.279785,6316.279785,1953740000
2017-12-08,6364.600098,6377.549805,6335.22998,6344.569824,6344.569824,1825640000
2017-12-11,6351.240234,6394.430176,6347.910156,6393.890137,6393.890137,1836780000
2017-12-12,6389.470215,6403.5,6371.689941,6383.649902,6383.649902,1872810000
2017-12-13,6405.410156,6416.830078,6388.410156,6394.669922,6394.669922,1931090000
2017-12-14,6407.259766,6423.680176,6386.25,6389.910156,6389.910156,1990090000
2017-12-15,6405.149902,6470.919922,6405.029785,6466.319824,6466.319824,3529590000
2017-12-18,6504.890137,6522.700195,6495.180176,6513.27002,6513.27002,2150580000
2017-12-19,6505.359863,6510.870117,6462.790039,6480.669922,6480.669922,2084190000
2017-12-20,6504.549805,6504.549805,6447.930176,6472.47998,6472.47998,1888140000
2017-12-21,6481.080078,6501.52002,6467.779785,6472.689941,6472.689941,1827410000
2017-12-22,6462.549805,6467.830078,6449.0,6465.169922,6465.169922,1541880000
2017-12-26,6427.319824,6438.240234,6407.990234,6433.160156,6433.160156,1301000000
2017-12-27,6437.060059,6448.939941,6425.919922,6435.149902,6435.149902,1411010000
2017-12-28,6449.529785,6452.069824,6432.680176,6441.419922,6441.419922,1319870000
2017-12-29,6439.910156,6442.529785,6396.419922,6396.419922,6396.419922,1575290000
2018-01-02,6431.589844,6513.02002,6417.75,6511.339844,6511.339844,1929700000
2018-01-03,6520.029785,6579.25,6519.259766,6575.799805,6575.799805,2173130000
2018-01-04,6595.75,6603.169922,6576.919922,6584.580078,6584.580078,2103220000
2018-01-05,6613.129883,6654.97998,6605.029785,6653.290039,6653.290039,2024000000
2018-01-08,6651.680176,6680.319824,6649.200195,6676.629883,6676.629883,2055010000
2018-01-09,6692.870117,6696.120117,6658.27002,6677.939941,6677.939941,2155810000
2018-01-10,6640.660156,6663.509766,6619.350098,6662.660156,6662.660156,2132430000
2018-01-11,6675.689941,6708.490234,6664.740234,6708.490234,6708.490234,2015170000
2018-01-12,6699.319824,6763.97998,6695.52002,6758.540039,6758.540039,1986600000
2018-01-16,6807.850098,6835.790039,6719.109863,6737.140137,6737.140137,2399790000
2018-01-17,6767.850098,6820.040039,6738.450195,6810.279785,6810.279785,2245910000
2018-01-18,6804.589844,6826.790039,6784.720215,6811.379883,6811.379883,2037410000
2018-01-19,6829.040039,6843.240234,6801.589844,6834.330078,6834.330078,2005470000
2018-01-22,6829.549805,6906.279785,6822.850098,6906.279785,6906.279785,2118310000
2018-01-23,6928.27002,6969.399902,6926.370117,6963.459961,6963.459961,2135840000
2018-01-24,6975.379883,6992.910156,6880.680176,6919.350098,6919.350098,2287320000
2018-01-25,6965.009766,6967.600098,6894.839844,6916.299805,6916.299805,2081380000
2018-01-26,6956.660156,7022.970215,6941.47998,7022.970215,7022.970215,2080700000
2018-01-29,7000.680176,7020.640137,6974.700195,6988.319824,6988.319824,2114420000
2018-01-30,6910.390137,6958.790039,6894.629883,6930.72998,6930.72998,2183420000
2018-01-31,6972.810059,6983.609863,6915.47998,6949.990234,6949.990234,2428990000
2018-02-01,6910.569824,6970.77002,6879.02002,6901.5,6901.5,2311180000
2018-02-02,6866.379883,6889.069824,6756.540039,6760.290039,6760.290039,2607160000
2018-02-05,6687.470215,6807.959961,6495.390137,6495.919922,6495.919922,3143210000
2018-02-06,6378.600098,6673.410156,6370.47998,6665.97998,6665.97998,3148270000
2018-02-07,6632.97998,6716.25,6581.379883,6582.02002,6582.02002,2380020000
2018-02-08,6595.810059,6606.049805,6304.180176,6306.100098,6306.100098,2730740000
2018-02-09,6395.160156,6453.430176,6164.430176,6412.680176,6412.680176,3165330000
2018-02-12,6477.040039,6565.279785,6424.299805,6523.850098,6523.850098,2250650000
2018-02-13,6482.77002,6567.620117,6478.410156,6553.859863,6553.859863,1830320000
2018-02-14,6523.259766,6684.149902,6520.390137,6675.029785,6675.029785,2217630000
2018-02-15,6734.339844,6795.919922,6665.919922,6794.919922,6794.919922,2124060000
2018-02-16,6778.279785,6840.600098,6758.509766,6770.660156,6770.660156,2037710000
2018-02-20,6742.149902,6838.0,6740.47998,6779.689941,6779.689941,1921870000
2018-02-21,6808.600098,6879.470215,6759.220215,6759.259766,6759.259766,1956120000
2018-02-22,6793.080078,6826.009766,6744.049805,6761.850098,6761.850098,1927580000
2018-02-23,6816.430176,6897.529785,6789.029785,6896.600098,6896.600098,1887540000
2018-02-26,6933.819824,6989.359863,6927.459961,6989.100098,6989.100098,1876560000
2018-02-27,6984.830078,7003.129883,6900.350098,6900.350098,6900.350098,2162250000
2018-02-28,6945.200195,6964.160156,6854.419922,6854.419922,6854.419922,2384940000
2018-03-01,6862.939941,6892.379883,6687.439941,6750.540039,6750.540039,2499010000
2018-03-02,6661.910156,6820.370117,6645.029785,6811.040039,6811.040039,2291480000
2018-03-05,6777.629883,6901.629883,6753.830078,6881.279785,6881.279785,2076870000
2018-03-06,6919.790039,6937.029785,6872.060059,6913.02002,6913.02002,2132920000
2018-03-07,6855.569824,6935.47998,6850.910156,6929.390137,6929.390137,2198610000
2018-03-08,6955.850098,6971.0,6931.350098,6966.430176,6966.430176,2277740000
2018-03-09,7014.839844,7101.310059,7007.299805,7101.180176,7101.180176,2310050000
2018-03-12,7122.470215,7156.25,7108.040039,7131.120117,7131.120117,2314480000
2018-03-13,7172.25,7186.089844,7025.830078,7046.509766,7046.509766,2459220000
2018-03-14,7077.850098,7084.069824,7012.569824,7040.97998,7040.97998,2112950000
2018-03-15,7050.660156,7075.549805,7010.009766,7030.970215,7030.970215,2008290000
2018-03-16,7058.120117,7061.669922,7011.689941,7019.950195,7019.950195,3089970000
2018-03-19,6945.970215,6949.02002,6806.160156,6864.879883,6864.879883,2352810000
2018-03-20,6871.089844,6902.22998,6845.850098,6885.919922,6885.919922,1976000000
2018-03-21,6863.290039,6930.700195,6828.879883,6853.450195,6853.450195,1999230000
2018-03-22,6763.939941,6809.939941,6679.350098,6682.259766,6682.259766,2370970000
2018-03-23,6683.189941,6708.580078,6507.839844,6508.089844,6508.089844,2455760000
2018-03-26,6644.399902,6760.649902,6538.790039,6753.830078,6753.830078,2341370000
2018-03-27,6791.390137,6793.5,6479.560059,6529.839844,6529.839844,2347480000
2018-03-28,6488.02002,6559.879883,6410.040039,6460.810059,6460.810059,2551950000
2018-03-29,6493.509766,6640.759766,6435.669922,6581.129883,6581.129883,2593390000
2018-04-02,6528.22998,6560.959961,6322.600098,6390.839844,6390.839844,2402670000
2018-04-03,6448.049805,6485.27002,6343.899902,6458.830078,6458.830078,2330900000
2018-04-04,6326.540039,6578.560059,6326.540039,6560.060059,6560.060059,2261580000
2018-04-05,6619.220215,6632.209961,6550.279785,6594.839844,6594.839844,2153030000
2018-04-06,6514.47998,6587.359863,6402.029785,6433.209961,6433.209961,2359780000
2018-04-09,6488.47998,6604.259766,6466.040039,6472.339844,6472.339844,2089220000
2018-04-10,6585.529785,6639.970215,6534.890137,6615.870117,6615.870117,2252020000
2018-04-11,6578.839844,6650.290039,6574.879883,6583.439941,6583.439941,1882090000
2018-04-12,6627.319824,6682.689941,6618.810059,6656.259766,6656.259766,2027080000
2018-04-13,6696.02002,6703.310059,6598.339844,6628.339844,6628.339844,1768160000
2018-04-16,6675.919922,6699.759766,6633.080078,6675.180176,6675.180176,1800450000
2018-04-17,6738.649902,6834.310059,6729.790039,6816.370117,6816.370117,1935380000
2018-04-18,6824.580078,6856.959961,6788.319824,6833.209961,6833.209961,1908700000
2018-04-19,6793.080078,6815.040039,6749.069824,6774.890137,6774.890137,1982090000
2018-04-20,6754.680176,6757.680176,6642.830078,6667.75,6667.75,1935160000
2018-04-23,6699.160156,6721.649902,6613.549805,6648.799805,6648.799805,1744480000
2018-04-24,6680.879883,6688.890137,6464.740234,6509.049805,6509.049805,2154270000
2018-04-25,6514.330078,6540.759766,6426.569824,6513.939941,6513.939941,2055840000
2018-04-26,6606.609863,6673.649902,6579.120117,6649.649902,6649.649902,2141220000
2018-04-27,6748.589844,6750.779785,6619.259766,6656.350098,6656.350098,2050350000
2018-04-30,6669.439941,6712.5,6593.600098,6605.569824,6605.569824,1998570000
2018-05-01,6592.930176,6685.410156,6578.259766,6681.959961,6681.959961,1932660000
2018-05-02,6694.52002,6715.959961,6637.959961,6644.47998,6644.47998,2157860000
2018-05-03,6608.700195,6667.290039,6539.870117,6643.47998,6643.47998,2355780000
2018-05-04,6618.700195,6783.359863,6612.390137,6769.120117,6769.120117,2040520000
2018-05-07,6803.450195,6846.459961,6796.049805,6821.870117,6821.870117,1950650000
2018-05-08,6813.910156,6830.870117,6770.299805,6815.47998,6815.47998,2070970000
2018-05-09,6830.549805,6895.930176,6807.399902,6893.209961,6893.209961,2250260000
2018-05-10,6909.180176,6966.930176,6906.77002,6963.549805,6963.549805,2250450000
2018-05-11,6948.870117,6969.299805,6923.609863,6952.560059,6952.560059,2085350000
2018-05-14,6977.350098,7008.259766,6954.640137,6964.370117,6964.370117,2085850000
2018-05-15,6909.319824,6912.040039,6852.72998,6888.540039,6888.540039,2120380000
2018-05-16,6892.890137,6944.540039,6891.649902,6929.970215,6929.970215,2103060000
2018-05-17,6905.75,6952.97998,6869.390137,6901.629883,6901.629883,1958970000
2018-05-18,6876.649902,6897.910156,6857.580078,6866.25,6866.25,1982190000
2018-05-21,6920.319824,6948.27002,6876.350098,6905.529785,6905.529785,1997220000
2018-05-22,6934.700195,6947.430176,6883.75,6893.620117,6893.620117,1927420000
2018-05-23,6847.27002,6954.700195,6846.939941,6953.629883,6953.629883,1997090000
2018-05-24,6951.52002,6963.680176,6882.569824,6949.700195,6949.700195,2035460000
2018-05-25,6951.470215,6982.52002,6941.850098,6960.919922,6960.919922,1771950000
2018-05-29,6928.5,6964.649902,6887.120117,6926.540039,6926.540039,2095380000
2018-05-30,6955.589844,6987.629883,6938.02002,6976.370117,6976.370117,2058300000
2018-05-31,6969.930176,7016.419922,6955.990234,6967.72998,6967.72998,2533360000
2018-06-01,7010.080078,7084.839844,7008.02002,7083.930176,7083.930176,2212330000
2018-06-04,7099.5,7146.77002,7099.089844,7143.569824,7143.569824,2152170000
2018-06-05,7162.410156,7179.819824,7137.129883,7166.75,7166.75,2063270000
2018-06-06,7180.240234,7212.450195,7140.919922,7210.080078,7210.080078,2198100000
2018-06-07,7212.430176,7212.430176,7115.859863,7152.830078,7152.830078,2339720000
2018-06-08,7121.759766,7161.919922,7100.72998,7152.620117,7152.620117,1949810000
2018-06-11,7149.649902,7187.450195,7146.089844,7168.47998,7168.47998,1959360000
2018-06-12,7181.669922,7214.490234,7173.759766,7209.180176,7209.180176,2019890000
2018-06-13,7219.580078,7261.169922,7193.02002,7205.259766,7205.259766,2197830000
2018-06-14,7233.700195,7291.310059,7233.700195,7279.589844,7279.589844,2193630000
2018-06-15,7245.160156,7268.839844,7220.970215,7255.759766,7255.759766,3049870000
2018-06-18,7201.180176,7256.430176,7186.160156,7251.410156,7251.410156,2102660000
2018-06-19,7158.799805,7229.990234,7138.02002,7228.040039,7228.040039,2283340000
2018-06-20,7264.850098,7309.990234,7256.870117,7280.700195,7280.700195,2316420000
2018-06-21,7304.049805,7308.259766,7203.930176,7217.490234,7217.490234,2349640000
2018-06-22,7239.720215,7239.75,7177.459961,7197.509766,7197.509766,3956300000
2018-06-25,7131.049805,7144.290039,6976.959961,7038.169922,7038.169922,2423190000
2018-06-26,7061.22998,7108.450195,7040.060059,7068.200195,7068.200195,2068870000
2018-06-27,7096.600098,7128.77002,6968.299805,6969.669922,6969.669922,2319650000
2018-06-28,6963.370117,7055.25,6950.22998,7031.600098,7031.600098,2208870000
2018-06-29,7071.490234,7101.830078,7031.399902,7040.799805,7040.799805,2208820000
2018-07-02,6979.540039,7099.27002,6969.160156,7097.819824,7097.819824,1777880000
2018-07-03,7121.709961,7122.450195,7009.509766,7014.549805,7014.549805,1171420000
2018-07-05,7064.0,7105.540039,7025.25,7101.049805,7101.049805,1754690000
2018-07-06,7114.169922,7217.0,7106.100098,7207.330078,7207.330078,1718600000
2018-07-09,7251.180176,7277.580078,7221.319824,7276.0,7276.0,1844440000
2018-07-10,7287.049805,7297.790039,7257.490234,7282.600098,7282.600098,1735230000
2018-07-11,7221.660156,7271.120117,7220.22998,7243.97998,7243.97998,1768480000
2018-07-12,7276.379883,7368.720215,7274.160156,7366.25,7366.25,1930830000
2018-07-13,7372.279785,7387.740234,7348.959961,7375.819824,7375.819824,1727500000
2018-07-16,7381.029785,7390.640137,7346.339844,7357.899902,7357.899902,1739360000
2018-07-17,7291.47998,7418.430176,7288.299805,7403.890137,7403.890137,1752210000
2018-07-18,7407.25,7411.25,7368.359863,7390.129883,7390.129883,1881110000
2018-07-19,7364.660156,7388.990234,7344.330078,7352.359863,7352.359863,1886300000
2018-07-20,7379.129883,7398.589844,7343.370117,7350.22998,7350.22998,1796530000
2018-07-23,7335.419922,7376.819824,7301.339844,7371.779785,7371.779785,1668270000
2018-07-24,7455.509766,7475.990234,7375.740234,7406.25,7406.25,2021890000
2018-07-25,7406.100098,7511.390137,7405.640137,7508.589844,7508.589844,1943820000
2018-07-26,7404.560059,7430.120117,7385.720215,7400.75,7400.75,2289370000
2018-07-27,7443.240234,7443.240234,7255.319824,7296.779785,7296.779785,2193410000
2018-07-30,7292.720215,7299.080078,7158.779785,7193.100098,7193.100098,2154140000
2018-07-31,7219.669922,7272.959961,7179.410156,7231.97998,7231.97998,2208610000
2018-08-01,7269.200195,7294.799805,7234.640137,7272.890137,7272.890137,2228950000
2018-08-02,7221.350098,7380.560059,7221.350098,7372.149902,7372.149902,2115490000
2018-08-03,7389.359863,7395.490234,7356.330078,7395.490234,7395.490234,2035870000
2018-08-06,7390.819824,7439.549805,7381.580078,7438.990234,7438.990234,2245300000
2018-08-07,7459.319824,7478.959961,7443.879883,7462.649902,7462.649902,2206400000
2018-08-08,7454.419922,7486.209961,7435.77002,7469.549805,7469.549805,2098100000
2018-08-09,7467.509766,7498.370117,7458.569824,7466.959961,7466.959961,2048170000
2018-08-10,7409.049805,7436.689941,7382.830078,7408.299805,7408.299805,2107530000
2018-08-13,7420.180176,7468.819824,7398.529785,7401.169922,7401.169922,1934100000
2018-08-14,7430.450195,7455.419922,7390.0,7447.169922,7447.169922,1938840000
2018-08-15,7385.669922,7409.47998,7308.52002,7354.660156,7354.660156,2294100000
2018-08-16,7409.609863,7422.830078,7361.879883,7374.290039,7374.290039,1991410000
2018-08-17,7352.629883,7394.939941,7312.649902,7377.540039,7377.540039,1850770000
2018-08-20,7393.580078,7395.75,7343.470215,7371.419922,7371.419922,1709500000
2018-08-21,7393.459961,7441.419922,7388.370117,7397.22998,7397.22998,1788860000
2018-08-22,7379.839844,7434.47998,7374.689941,7424.600098,7424.600098,1669240000
2018-08-23,7420.310059,7465.870117,7405.399902,7413.839844,7413.839844,1888600000
2018-08-24,7443.709961,7489.540039,7442.990234,7485.399902,7485.399902,1892990000
2018-08-27,7527.370117,7560.759766,7512.02002,7559.129883,7559.129883,2333790000
2018-08-28,7580.850098,7588.720215,7556.709961,7570.25,7570.25,1980270000
2018-08-29,7585.129883,7661.950195,7583.52002,7660.180176,7660.180176,1909880000
2018-08-30,7645.109863,7691.100098,7619.72998,7642.669922,7642.669922,2022720000
2018-08-31,7634.439941,7676.459961,7628.540039,7654.549805,7654.549805,1906900000
2018-09-04,7629.339844,7643.450195,7581.350098,7622.319824,7622.319824,2238710000
2018-09-05,7600.950195,7607.180176,7498.379883,7523.259766,7523.259766,2602810000
2018-09-06,7527.220215,7532.299805,7405.319824,7453.169922,7453.169922,2375380000
2018-09-07,7402.189941,7489.399902,7400.990234,7430.259766,7430.259766,2158930000
2018-09-10,7466.759766,7473.75,7410.740234,7447.680176,7447.680176,2055430000
2018-09-11,7415.089844,7519.450195,7401.720215,7507.870117,7507.870117,2345080000
2018-09-12,7493.379883,7501.240234,7422.910156,7488.060059,7488.060059,2372320000
2018-09-13,7535.22998,7578.759766,7531.660156,7561.689941,7561.689941,2332930000
2018-09-14,7575.379883,7581.299805,7515.040039,7545.5,7545.5,2069380000
2018-09-17,7522.589844,7533.919922,7427.790039,7434.72998,7434.72998,2303600000
2018-09-18,7440.859863,7531.200195,7436.529785,7494.399902,7494.399902,2328260000
2018-09-19,7498.240234,7513.339844,7441.560059,7490.319824,7490.319824,2167720000
2018-09-20,7534.02002,7582.430176,7523.870117,7569.029785,7569.029785,2306580000
2018-09-21,7587.390137,7603.859863,7522.120117,7531.069824,7531.069824,3729890000
2018-09-24,7477.450195,7554.950195,7447.22998,7548.75,7548.75,2433260000
2018-09-25,7552.02002,7568.169922,7525.189941,7563.189941,7563.189941,2328660000
2018-09-26,7563.959961,7637.620117,7553.259766,7563.089844,7563.089844,2342370000
2018-09-27,7600.350098,7657.799805,7596.959961,7629.569824,7629.569824,2073930000
2018-09-28,7612.649902,7649.299805,7598.689941,7627.649902,7627.649902,2342120000
2018-10-01,7673.0,7700.560059,7627.470215,7645.450195,7645.450195,2299520000
2018-10-02,7632.370117,7685.359863,7610.25,7628.279785,7628.279785,2416800000
2018-10-03,7663.089844,7676.899902,7625.600098,7637.430176,7637.430176,3095630000
2018-10-04,7603.009766,7608.240234,7436.259766,7490.0,7490.0,3302690000
2018-10-05,7482.040039,7510.450195,7327.439941,7399.009766,7399.009766,2699370000
2018-10-08,7356.540039,7415.540039,7267.02002,7352.819824,7352.819824,2259300000
2018-10-09,7352.439941,7430.359863,7339.859863,7371.620117,7371.620117,2466440000
2018-10-10,7319.810059,7329.240234,7042.060059,7044.5,7044.5,3111680000
2018-10-11,7013.47998,7120.100098,6892.890137,6964.029785,6964.029785,3154520000
2018-10-12,7150.209961,7179.040039,7019.890137,7157.209961,7157.209961,2674210000
2018-10-15,7129.310059,7144.160156,7047.470215,7068.669922,7068.669922,2167000000
2018-10-16,7141.669922,7291.259766,7133.290039,7276.430176,7276.430176,2639760000
2018-10-17,7310.0,7311.850098,7205.759766,7278.629883,7278.629883,2385070000
2018-10-18,7250.919922,7251.540039,7081.890137,7116.089844,7116.089844,2567980000
2018-10-19,7169.450195,7227.959961,7080.740234,7107.22998,7107.22998,2547790000
2018-10-22,7146.029785,7193.720215,7088.899902,7141.209961,7141.209961,2301010000
2018-10-23,7002.689941,7149.129883,6933.560059,7118.669922,7118.669922,2752010000
2018-10-24,7101.850098,7117.339844,6777.470215,6789.149902,6789.149902,2959560000
2018-10-25,6891.27002,7063.919922,6866.75,7016.390137,7016.390137,2788090000
2018-10-26,6804.689941,6976.939941,6743.779785,6852.399902,6852.399902,2971530000
2018-10-29,6954.689941,6973.189941,6574.75,6713.899902,6713.899902,2711900000
2018-10-30,6673.839844,6816.27002,6652.529785,6810.120117,6810.120117,2699220000
2018-10-31,6933.109863,7030.509766,6924.089844,6967.100098,6967.100098,2918880000
2018-11-01,6980.790039,7071.839844,6932.209961,7069.169922,7069.169922,2728760000
2018-11-02,7042.299805,7085.27002,6909.069824,6965.290039,6965.290039,2899670000
2018-11-05,6946.149902,6952.930176,6859.799805,6937.089844,6937.089844,2186310000
2018-11-06,6939.129883,7024.779785,6928.0,6988.850098,6988.850098,2300920000
2018-11-07,7068.5,7205.959961,7057.709961,7203.129883,7203.129883,2687410000
2018-11-08,7176.189941,7192.319824,7125.140137,7158.589844,7158.589844,2475160000
2018-11-09,7095.450195,7104.390137,6982.890137,7039.149902,7039.149902,2426750000
2018-11-12,6990.370117,6998.799805,6819.379883,6829.100098,6829.100098,2305340000
2018-11-13,6858.589844,6951.439941,6811.680176,6830.910156,6830.910156,2361240000
2018-11-14,6896.200195,6916.100098,6736.180176,6769.870117,6769.870117,2566210000
2018-11-15,6750.629883,6908.830078,6702.419922,6890.450195,6890.450195,2523500000
2018-11-16,6823.029785,6898.129883,6797.430176,6867.02002,6867.02002,2466980000
2018-11-19,6832.25,6841.439941,6623.370117,6642.919922,6642.919922,2381430000
2018-11-20,6475.680176,6614.009766,6442.359863,6526.959961,6526.959961,2672250000
2018-11-21,6608.120117,6639.370117,6566.310059,6575.660156,6575.660156,1867840000
2018-11-23,6525.02002,6591.560059,6524.549805,6527.350098,6527.350098,958950000
2018-11-26,6616.790039,6679.910156,6590.890137,6678.339844,6678.339844,2036910000
2018-11-27,6639.390137,6715.410156,6609.080078,6701.040039,6701.040039,2076790000
2018-11-28,6756.129883,6914.790039,6713.290039,6913.330078,6913.330078,2413120000
2018-11-29,6890.839844,6938.02002,6839.450195,6892.399902,6892.399902,2018190000
2018-11-30,6902.240234,6951.129883,6872.290039,6949.009766,6949.009766,2547970000
2018-12-03,7106.839844,7107.0,7013.200195,7062.129883,7062.129883,2643150000
2018-12-04,7026.810059,7045.680176,6785.850098,6795.209961,6795.209961,2655720000
2018-12-06,6652.129883,6840.5,6630.819824,6838.850098,6838.850098,2857650000
2018-12-07,6806.629883,6849.379883,6594.540039,6613.279785,6613.279785,2504680000
